"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Vs","Att_Vs","Tkl_percent_Vs","Past_Vs","Press_Pressures","Succ_Pressures","_percent_Pressures","Def 3rd_Pressures","Mid 3rd_Pressures","Att 3rd_Pressures","Blocks_Blocks","Sh_Blocks","ShSv_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"547",2020,"Sampdoria","Serie A","team",31,38,651,411,300,256,95,218,668,32.6,450,5978,1563,26.1,1910,2725,1343,622,130,2,492,288,939,902,11,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
"548",2020,"Sampdoria","Serie A","opponent",31,38,586,355,279,235,72,205,569,36,364,5196,1617,31.1,1805,2232,1159,598,164,2,434,250,836,1020,11,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
"549",2020,"Sassuolo","Serie A","team",31,38,638,394,312,231,95,222,589,37.7,367,5467,1625,29.7,1882,2271,1314,619,151,2,468,248,886,678,12,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
"550",2020,"Sassuolo","Serie A","opponent",31,38,708,454,340,266,102,248,795,31.2,547,6862,1742,25.4,2301,2999,1562,610,176,2,434,324,1032,716,10,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
"551",2020,"Schalke 04","Bundesliga","team",29,34,691,430,312,284,95,248,693,35.8,445,6110,1887,30.9,1886,2771,1453,611,132,2,479,306,997,841,10,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
"552",2020,"Schalke 04","Bundesliga","opponent",29,34,748,454,395,277,76,275,737,37.3,462,5677,1702,30,1805,2536,1336,563,109,4,454,250,998,867,8,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
"553",2020,"Sevilla","La Liga","team",26,38,614,398,293,259,62,265,670,39.6,405,5071,1540,30.4,1522,2421,1128,519,110,3,409,208,822,1003,9,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
"554",2020,"Sevilla","La Liga","opponent",26,38,651,404,319,258,74,203,671,30.3,468,5855,1568,26.8,1879,2658,1318,651,121,3,530,266,917,970,14,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
"555",2020,"Sheffield Utd","Premier League","team",26,38,652,392,339,230,83,211,642,32.9,431,6367,1766,27.7,2135,2706,1526,618,125,2,493,260,912,1244,12,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
"556",2020,"Sheffield Utd","Premier League","opponent",26,38,525,311,295,172,58,153,540,28.3,387,5458,1521,27.9,2195,2207,1056,599,101,3,498,214,739,1199,16,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
"557",2020,"Southampton","Premier League","team",25,38,791,484,374,310,107,291,859,33.9,568,6825,2107,30.9,2195,2917,1713,693,147,0,546,295,1086,1276,20,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
"558",2020,"Southampton","Premier League","opponent",25,38,680,424,384,226,70,249,741,33.6,492,6112,1855,30.4,2237,2689,1186,596,150,7,446,257,937,1258,21,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
"559",2020,"SPAL","Serie A","team",34,38,604,356,319,212,73,196,591,33.2,395,5605,1450,25.9,1970,2458,1177,579,182,4,397,250,854,893,13,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
"560",2020,"SPAL","Serie A","opponent",34,38,607,394,280,245,82,190,601,31.6,411,5859,1613,27.5,1882,2546,1431,583,139,3,444,174,781,871,5,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
"561",2020,"Strasbourg","Ligue 1","team",25,27,524,337,263,208,53,180,460,39.1,280,4358,1302,29.9,1514,1979,865,348,63,2,285,245,769,633,8,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
"562",2020,"Strasbourg","Ligue 1","opponent",25,27,450,282,220,181,49,149,465,32,316,4372,1195,27.3,1309,2042,1021,374,69,0,305,196,646,724,4,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
"563",2020,"Torino","Serie A","team",27,38,661,401,335,248,78,215,611,35.2,396,5723,1536,26.8,2068,2422,1233,715,186,0,529,339,1000,1059,13,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
"564",2020,"Torino","Serie A","opponent",27,38,716,458,345,270,101,254,784,32.4,530,5490,1573,28.7,1810,2397,1283,578,138,1,440,245,961,888,10,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
"565",2020,"Tottenham","Premier League","team",29,38,709,445,353,294,62,213,689,30.9,476,6209,1752,28.2,2286,2733,1190,660,168,2,492,259,968,1074,11,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
"566",2020,"Tottenham","Premier League","opponent",29,38,763,468,339,327,97,293,803,36.5,510,6193,1837,29.7,2081,2798,1314,632,146,3,486,324,1087,966,12,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
"567",2020,"Toulouse","Ligue 1","team",30,28,560,393,295,219,46,204,536,38.1,332,4580,1285,28.1,1681,2048,851,448,97,2,351,238,798,717,14,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
