"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"14856",2023,"Lecce","Serie A","Morten Hjulmand","DEN","MF","23-122",1999,9,14,1.55,13,0,0,0,1,0,2,0.22,2,0,0,0,0,0,"https://fbref.com/en/players/d4456fb3/Morten-Hjulmand"
"14857",2023,"Lecce","Serie A","Þórir Jóhann Helgason","ISL","MF","22-027",2000,1.7,4,2.42,2,2,0,0,0,0,1,0.6,1,0,0,0,0,0,"https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason"
"14858",2023,"Lecce","Serie A","Marcin Listkowski","POL","FW,MF","24-257",1998,0.9,1,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a3695ac2/Marcin-Listkowski"
"14859",2023,"Lecce","Serie A","Yıldırım Mert Çetin","TUR","DF","25-297",1997,0.2,1,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c730da00/Yildirim-Mert-Cetin"
"14860",2023,"Lecce","Serie A","Remi Oudin","FRA","FW,MF","25-341",1996,1.2,7,6,5,1,0,1,0,0,1,0.86,1,0,0,0,0,0,"https://fbref.com/en/players/ea02beaf/Remi-Oudin"
"14861",2023,"Lecce","Serie A","Giuseppe Pezzella","ITA","DF","24-330",1997,4.8,7,1.45,7,0,0,0,0,0,1,0.21,1,0,0,0,0,0,"https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella"
"14862",2023,"Lecce","Serie A","Marin Pongračić","CRO","DF","25-044",1997,6,4,0.67,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2a6cd437/Marin-Pongracic"
"14863",2023,"Lecce","Serie A","Pablo Rodríguez","ESP","FW","21-082",2001,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1d4e63b6/Pablo-Rodriguez"
"14864",2023,"Lecce","Serie A","Gabriel Strefezza","BRA","FW,MF","25-190",1997,6.7,22,3.28,13,3,4,0,0,2,2,0.3,2,0,0,0,0,0,"https://fbref.com/en/players/674cfc5a/Gabriel-Strefezza"
"14865",2023,"Lecce","Serie A","Alessandro Tuia","ITA","DF","32-139",1990,2,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/26c54058/Alessandro-Tuia"
"14866",2023,"Lecce","Serie A","Samuel Umtiti","FRA","DF","28-345",1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3eed9821/Samuel-Umtiti"
"14867",2023,"Leeds United","Premier League","Brenden Aaronson","USA","MF","22-003",2000,10.3,38,3.7,26,7,3,1,0,1,3,0.29,1,0,0,1,0,1,"https://fbref.com/en/players/5bc43860/Brenden-Aaronson"
"14868",2023,"Leeds United","Premier League","Tyler Adams","USA","MF","23-253",1999,10,19,1.9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2b09d998/Tyler-Adams"
"14869",2023,"Leeds United","Premier League","Luke Ayling","ENG","DF","31-061",1991,1.6,4,2.55,3,0,0,0,0,1,1,0.64,1,0,0,0,0,0,"https://fbref.com/en/players/420d7c7d/Luke-Ayling"
"14870",2023,"Leeds United","Premier League","Patrick Bamford","ENG","FW","29-050",1993,4.3,5,1.15,4,0,0,0,0,1,1,0.23,1,0,0,0,0,0,"https://fbref.com/en/players/93feac6e/Patrick-Bamford"
"14871",2023,"Leeds United","Premier League","Liam Cooper","SCO","DF","31-056",1991,4.5,4,0.89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dc64b8b3/Liam-Cooper"
"14872",2023,"Leeds United","Premier League","Cody Drameh","ENG","DF","20-321",2001,0.8,1,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e0d1510a/Cody-Drameh"
"14873",2023,"Leeds United","Premier League","Junior Firpo","ESP","DF","26-064",1996,1.3,2,1.58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/24f59bb2/Junior-Firpo"
"14874",2023,"Leeds United","Premier League","Adam Forshaw","ENG","MF","31-017",1991,0.6,2,3.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9f1938ab/Adam-Forshaw"
"14875",2023,"Leeds United","Premier League","Joe Gelhardt","ENG","FW","20-174",2002,1.7,4,2.29,4,0,0,0,0,0,2,1.15,2,0,0,0,0,0,"https://fbref.com/en/players/01962d0d/Joe-Gelhardt"
"14876",2023,"Leeds United","Premier League","Sam Greenwood","ENG","MF","20-272",2002,1.2,3,2.55,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f3354c07/Sam-Greenwood"
"14877",2023,"Leeds United","Premier League","Jack Harrison","ENG","MF","25-339",1996,9.1,43,4.71,24,12,1,1,3,2,3,0.33,1,1,0,1,0,0,"https://fbref.com/en/players/aa849a12/Jack-Harrison"
"14878",2023,"Leeds United","Premier League","Daniel James","WAL","MF","24-349",1997,2.2,4,1.82,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c931d9f9/Daniel-James"
"14879",2023,"Leeds United","Premier League","Mateusz Klich","POL","MF","32-134",1990,2.2,6,2.73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/282679b4/Mateusz-Klich"
"14880",2023,"Leeds United","Premier League","Robin Koch","GER","DF","26-100",1996,10.5,2,0.19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ea6bc03a/Robin-Koch"
"14881",2023,"Leeds United","Premier League","Diego Llorente","ESP","DF","29-070",1993,7,6,0.86,5,0,0,1,0,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/bba30585/Diego-Llorente"
"14882",2023,"Leeds United","Premier League","Illan Meslier","FRA","GK","22-237",2000,11,2,0.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6b625ac2/Illan-Meslier"
"14883",2023,"Leeds United","Premier League","Rasmus Nissen","DEN","DF","25-106",1997,8.7,12,1.38,9,1,1,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/39769cff/Rasmus-Nissen"
"14884",2023,"Leeds United","Premier League","Marc Roca","ESP","MF","25-333",1996,9,12,1.33,9,1,0,0,1,1,1,0.11,0,0,0,0,1,0,"https://fbref.com/en/players/da27e268/Marc-Roca"
"14885",2023,"Leeds United","Premier League","Rodrigo","ESP","FW,MF","31-233",1991,7.4,17,2.29,11,0,2,4,0,0,1,0.13,0,0,0,1,0,0,"https://fbref.com/en/players/1fb1c435/Rodrigo"
"14886",2023,"Leeds United","Premier League","Luis Sinisterra","COL","MF","23-130",1999,5,22,4.37,17,0,1,1,2,1,2,0.4,0,0,1,0,0,1,"https://fbref.com/en/players/8e16dd48/Luis-Sinisterra"
"14887",2023,"Leeds United","Premier League","Pascal Struijk","NED","DF","23-075",1999,9.9,17,1.71,12,2,0,2,0,1,1,0.1,0,0,0,1,0,0,"https://fbref.com/en/players/f4d296e4/Pascal-Struijk"
"14888",2023,"Leeds United","Premier League","Crysencio Summerville","NED","MF","20-360",2001,2.3,4,1.76,2,0,0,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/df04eb4b/Crysencio-Summerville"
"14889",2023,"Leicester City","Premier League","Marc Albrighton","ENG","DF,MF","32-341",1989,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b827d5b3/Marc-Albrighton"
"14890",2023,"Leicester City","Premier League","Daniel Amartey","GHA","DF","27-308",1994,7.2,7,0.98,7,0,0,0,0,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/1a4ef233/Daniel-Amartey"
"14891",2023,"Leicester City","Premier League","Harvey Barnes","ENG","MF","24-320",1997,9.1,21,2.32,16,0,0,2,2,1,7,0.77,3,0,0,2,1,1,"https://fbref.com/en/players/3ea50f67/Harvey-Barnes"
"14892",2023,"Leicester City","Premier League","Timothy Castagne","BEL","DF,MF","26-324",1995,10.2,18,1.76,16,0,0,0,0,2,2,0.2,2,0,0,0,0,0,"https://fbref.com/en/players/197640fd/Timothy-Castagne"
"14893",2023,"Leicester City","Premier League","Patson Daka","ZAM","FW","24-016",1998,5.4,11,2.04,9,0,0,0,1,1,2,0.37,2,0,0,0,0,0,"https://fbref.com/en/players/ca45605e/Patson-Daka"
"14894",2023,"Leicester City","Premier League","Kiernan Dewsbury-Hall","ENG","MF","24-049",1998,10.5,33,3.14,26,0,2,1,4,0,5,0.48,4,0,0,0,1,0,"https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall"
"14895",2023,"Leicester City","Premier League","Jonny Evans","NIR","DF","34-295",1988,9,4,0.44,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f8fcd2a5/Jonny-Evans"
"14896",2023,"Leicester City","Premier League","Wout Faes","BEL","DF","24-205",1998,6,3,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9c221d14/Wout-Faes"
"14897",2023,"Leicester City","Premier League","Wesley Fofana","FRA","DF","21-312",2000,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/132a82f1/Wesley-Fofana"
"14898",2023,"Leicester City","Premier League","Kelechi Iheanacho","NGA","FW","26-022",1996,2.2,10,4.52,7,1,1,1,0,0,1,0.45,1,0,0,0,0,0,"https://fbref.com/en/players/c92e1a31/Kelechi-Iheanacho"
"14899",2023,"Leicester City","Premier League","James Justin","ENG","DF,MF","24-244",1998,11.9,19,1.6,15,0,2,0,2,0,2,0.17,0,0,1,0,1,0,"https://fbref.com/en/players/fb614c44/James-Justin"
"14900",2023,"Leicester City","Premier League","James Maddison","ENG","MF,FW","25-336",1996,9.9,40,4.03,25,7,1,2,3,2,4,0.4,3,1,0,0,0,0,"https://fbref.com/en/players/ee38d9c5/James-Maddison"
"14901",2023,"Leicester City","Premier League","Nampalys Mendy","SEN","MF","30-124",1992,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1598599e/Nampalys-Mendy"
"14902",2023,"Leicester City","Premier League","Wilfred Ndidi","NGA","MF,DF","25-313",1996,6.5,5,0.77,5,0,0,0,0,0,1,0.15,1,0,0,0,0,0,"https://fbref.com/en/players/6b47c5db/Wilfred-Ndidi"
"14903",2023,"Leicester City","Premier League","Ayoze Pérez","ESP","MF","29-088",1993,1.4,3,2.14,2,0,0,0,1,0,1,0.71,0,0,0,0,1,0,"https://fbref.com/en/players/819aa8e7/Ayoze-Perez"
"14904",2023,"Leicester City","Premier League","Dennis Praet","BEL","MF","28-164",1994,2.2,3,1.35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/86695068/Dennis-Praet"
"14905",2023,"Leicester City","Premier League","Boubakary Soumaré","FRA","MF","23-240",1999,5.9,4,0.68,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ae59b359/Boubakary-Soumare"
"14906",2023,"Leicester City","Premier League","Luke Thomas","ENG","DF","21-137",2001,2,1,0.49,1,0,0,0,0,0,1,0.49,1,0,0,0,0,0,"https://fbref.com/en/players/fc027d02/Luke-Thomas"
"14907",2023,"Leicester City","Premier League","Youri Tielemans","BEL","MF","25-171",1997,10.4,32,3.09,29,0,0,2,0,1,2,0.19,2,0,0,0,0,0,"https://fbref.com/en/players/56f7a928/Youri-Tielemans"
"14908",2023,"Leicester City","Premier League","Jamie Vardy","ENG","FW","35-287",1987,7.1,11,1.55,8,0,1,1,0,1,5,0.7,5,0,0,0,0,0,"https://fbref.com/en/players/45963054/Jamie-Vardy"
"14909",2023,"Leicester City","Premier League","Danny Ward","WAL","GK","29-125",1993,12,2,0.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d3ce0e89/Danny-Ward"
"14910",2023,"Lens","Ligue 1","Salis Abdul Samed","GHA","MF","22-213",2000,12,13,1.08,12,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed"
"14911",2023,"Lens","Ligue 1","Patrick Berg","NOR","DF,MF","24-335",1997,0.3,2,7.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e4114f5d/Patrick-Berg"
"14912",2023,"Lens","Ligue 1","Ismaëlben Boura","FRA","DF","22-072",2000,0.6,2,3.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/62e02107/Ismaelben-Boura"
"14913",2023,"Lens","Ligue 1","Adam Buksa","POL","FW","26-105",1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3b676989/Adam-Buksa"
"14914",2023,"Lens","Ligue 1","Jimmy Cabot","FRA","MF","28-190",1994,5.7,31,5.45,23,7,0,0,0,1,1,0.18,1,0,0,0,0,0,"https://fbref.com/en/players/46359159/Jimmy-Cabot"
"14915",2023,"Lens","Ligue 1","Alexis Claude-Maurice","FRA","MF","24-141",1998,1.8,4,2.22,1,0,1,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/741418c3/Alexis-Claude-Maurice"
"14916",2023,"Lens","Ligue 1","David Pereira da Costa","POR","MF,FW","21-293",2001,8.6,33,3.85,27,0,3,3,0,0,5,0.58,4,0,1,0,0,0,"https://fbref.com/en/players/59948ef7/David-Pereira-da-Costa"
"14917",2023,"Lens","Ligue 1","Kevin Danso","AUT","DF","24-036",1998,12,12,1,11,0,0,0,1,0,2,0.17,2,0,0,0,0,0,"https://fbref.com/en/players/6e33125f/Kevin-Danso"
"14918",2023,"Lens","Ligue 1","Seko Fofana","CIV","MF","27-171",1995,9.4,28,2.99,22,0,2,0,2,2,3,0.32,2,0,1,0,0,0,"https://fbref.com/en/players/5313ed43/Seko-Fofana"
"14919",2023,"Lens","Ligue 1","Przemysław Frankowski","POL","MF","27-196",1995,8.2,36,4.4,19,14,1,1,1,0,3,0.37,1,2,0,0,0,0,"https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski"
"14920",2023,"Lens","Ligue 1","Ignatius Ganago","CMR","FW","23-251",1999,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/23c63b7f/Ignatius-Ganago"
"14921",2023,"Lens","Ligue 1","Jonathan Gradit","FRA","DF","29-335",1992,6,12,2,9,0,1,0,1,1,2,0.33,2,0,0,0,0,0,"https://fbref.com/en/players/06c48679/Jonathan-Gradit"
"14922",2023,"Lens","Ligue 1","Massadio Haïdara","MLI","DF,MF","29-327",1992,6.9,9,1.31,8,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5167c97e/Massadio-Haidara"
"14923",2023,"Lens","Ligue 1","Gaël Kakuta","COD","FW,MF","31-126",1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta"
"14924",2023,"Lens","Ligue 1","Deiver Machado","COL","MF","29-053",1993,8.3,18,2.17,10,2,0,0,4,2,4,0.48,1,2,0,0,0,1,"https://fbref.com/en/players/b3f8bdef/Deiver-Machado"
"14925",2023,"Lens","Ligue 1","Facundo Medina","ARG","DF","23-150",1999,12,15,1.25,12,1,0,1,0,1,2,0.17,1,0,0,1,0,0,"https://fbref.com/en/players/6f5ec8bb/Facundo-Medina"
"14926",2023,"Lens","Ligue 1","Jean Onana","CMR","MF","22-290",2000,0.9,3,3.21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b5bb8188/Jean-Onana"
"14927",2023,"Lens","Ligue 1","Loïs Openda","BEL","FW","22-251",2000,9.4,19,2.02,13,0,1,3,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8652a85c/Lois-Openda"
"14928",2023,"Lens","Ligue 1","Łukasz Poręba","POL","MF","22-226",2000,2.2,6,2.67,5,0,0,0,0,1,2,0.89,1,0,0,0,0,1,"https://fbref.com/en/players/be98f358/Lukasz-Poreba"
"14929",2023,"Lens","Ligue 1","Wesley Saïd","FRA","FW","27-189",1995,2.5,8,3.17,3,0,4,1,0,0,2,0.79,0,0,2,0,0,0,"https://fbref.com/en/players/90fcf472/Wesley-Said"
"14930",2023,"Lens","Ligue 1","Brice Samba","CGO","GK","28-183",1994,12,1,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/60d90c55/Brice-Samba"
"14931",2023,"Lens","Ligue 1","Florian Sotoca","FRA","MF,FW","32-000",1990,11.3,52,4.58,41,0,2,4,3,2,7,0.62,5,0,0,1,1,0,"https://fbref.com/en/players/7a42d0df/Florian-Sotoca"
"14932",2023,"Lens","Ligue 1","Christopher Wooh","CMR","DF","21-037",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b003239d/Christopher-Wooh"
"14933",2023,"Leverkusen","Bundesliga","Amine Adli","FRA","FW","22-168",2000,1.8,4,2.16,3,0,0,0,0,1,1,0.54,1,0,0,0,0,0,"https://fbref.com/en/players/dcfb17f4/Amine-Adli"
"14934",2023,"Leverkusen","Bundesliga","Nadiem Amiri","GER","MF","25-363",1996,1.7,6,3.6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/555d5edd/Nadiem-Amiri"
"14935",2023,"Leverkusen","Bundesliga","Robert Andrich","GER","MF","28-033",1994,7.9,12,1.52,11,0,0,1,0,0,2,0.25,2,0,0,0,0,0,"https://fbref.com/en/players/e0b113a7/Robert-Andrich"
"14936",2023,"Leverkusen","Bundesliga","Charles Aránguiz","CHI","MF","33-191",1989,5.5,10,1.83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/56413b1f/Charles-Aranguiz"
"14937",2023,"Leverkusen","Bundesliga","Sardar Azmoun","IRN","MF","27-297",1995,3.1,11,3.52,10,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/10549b49/Sardar-Azmoun"
"14938",2023,"Leverkusen","Bundesliga","Mitchel Bakker","NED","MF,DF","22-127",2000,5.2,8,1.54,5,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a8567629/Mitchel-Bakker"
"14939",2023,"Leverkusen","Bundesliga","Karim Bellarabi","GER","MF","32-200",1990,0.5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bee0bab1/Karim-Bellarabi"
"14940",2023,"Leverkusen","Bundesliga","Kerem Demirbay","GER","MF","29-114",1993,7,15,2.13,6,7,0,1,0,1,2,0.28,1,1,0,0,0,0,"https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay"
"14941",2023,"Leverkusen","Bundesliga","Moussa Diaby","FRA","MF,FW","23-110",1999,10.2,39,3.82,30,1,3,4,1,0,6,0.59,4,0,1,0,1,0,"https://fbref.com/en/players/aeed5c06/Moussa-Diaby"
"14942",2023,"Leverkusen","Bundesliga","Timothy Fosu-Mensah","NED","DF","24-296",1998,0.5,3,6.28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah"
"14943",2023,"Leverkusen","Bundesliga","Jeremie Frimpong","NED","MF,DF","21-319",2000,9.8,33,3.36,21,0,6,2,3,1,4,0.41,2,0,0,0,1,1,"https://fbref.com/en/players/74f2e748/Jeremie-Frimpong"
"14944",2023,"Leverkusen","Bundesliga","Piero Hincapié","ECU","DF","20-289",2002,7.2,7,0.97,6,0,1,0,0,0,2,0.28,2,0,0,0,0,0,"https://fbref.com/en/players/0c7a48f8/Piero-Hincapie"
"14945",2023,"Leverkusen","Bundesliga","Adam Hložek","CZE","MF,FW","20-092",2002,3.8,18,4.7,11,3,0,2,1,1,2,0.52,1,0,0,1,0,0,"https://fbref.com/en/players/5521f419/Adam-Hlozek"
"14946",2023,"Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK","32-335",1989,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky"
"14947",2023,"Leverkusen","Bundesliga","Callum Hudson-Odoi","ENG","MF,FW","21-352",2000,4.1,15,3.69,11,1,1,2,0,0,2,0.49,2,0,0,0,0,0,"https://fbref.com/en/players/15f3ec41/Callum-Hudson-Odoi"
"14948",2023,"Leverkusen","Bundesliga","Odilon Kossonou","CIV","DF","21-294",2001,4.4,6,1.35,6,0,0,0,0,0,2,0.45,2,0,0,0,0,0,"https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou"
"14949",2023,"Leverkusen","Bundesliga","Andrey Lunyov","RUS","GK","30-346",1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8a6ab963/Andrey-Lunyov"
"14950",2023,"Leverkusen","Bundesliga","Exequiel Palacios","ARG","MF","24-020",1998,3.9,17,4.33,14,0,0,1,2,0,1,0.25,1,0,0,0,0,0,"https://fbref.com/en/players/e82adcab/Exequiel-Palacios"
"14951",2023,"Leverkusen","Bundesliga","Paulinho","BRA","FW","22-102",2000,0.9,1,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/53070b63/Paulinho"
"14952",2023,"Leverkusen","Bundesliga","Joel Pohjanpalo","FIN","FW","28-042",1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo"
"14953",2023,"Leverkusen","Bundesliga","Patrik Schick","CZE","FW","26-274",1996,9.2,22,2.38,18,0,1,1,2,0,1,0.11,1,0,0,0,0,0,"https://fbref.com/en/players/5d4f7d61/Patrik-Schick"
"14954",2023,"Leverkusen","Bundesliga","Daley Sinkgraven","NED","MF","27-113",1995,1.2,3,2.45,2,0,0,1,0,0,2,1.64,1,0,0,1,0,0,"https://fbref.com/en/players/73000a79/Daley-Sinkgraven"
"14955",2023,"Leverkusen","Bundesliga","Jonathan Tah","GER","DF","26-256",1996,10.7,11,1.03,9,0,0,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bd142efb/Jonathan-Tah"
"14956",2023,"Leverkusen","Bundesliga","Edmond Tapsoba","BFA","DF","23-265",1999,10.8,7,0.65,6,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba"
"14957",2023,"Lille","Ligue 1","Benjamin André","FRA","MF","32-083",1990,10.5,25,2.38,22,0,0,1,1,1,4,0.38,3,0,0,0,1,0,"https://fbref.com/en/players/ef9c1c95/Benjamin-Andre"
"14958",2023,"Lille","Ligue 1","Carlos Baleba","CMR","MF","18-295",2004,0.5,2,3.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a1390d2f/Carlos-Baleba"
"14959",2023,"Lille","Ligue 1","Jonathan Bamba","FRA","MF","26-213",1996,11.8,47,3.99,39,2,2,3,1,0,7,0.59,6,0,0,1,0,0,"https://fbref.com/en/players/b2bd0f6c/Jonathan-Bamba"
"14960",2023,"Lille","Ligue 1","Rémy Cabella","FRA","MF","32-231",1990,5.1,31,6.13,28,1,0,2,0,0,6,1.19,6,0,0,0,0,0,"https://fbref.com/en/players/148e136f/Remy-Cabella"
"14961",2023,"Lille","Ligue 1","Leonardo César Jardim","BRA","GK","27-219",1995,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/f5dfc256/Leonardo-Cesar-Jardim"
"14962",2023,"Lille","Ligue 1","Lucas Chevalier","FRA","GK","20-353",2001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b3d76d84/Lucas-Chevalier"
"14963",2023,"Lille","Ligue 1","Jonathan David","CAN","FW,MF","22-284",2000,11.8,38,3.22,26,0,2,4,5,1,7,0.59,4,0,0,1,2,0,"https://fbref.com/en/players/ce50fd99/Jonathan-David"
"14964",2023,"Lille","Ligue 1","Bafodé Diakité","FRA","DF","21-292",2001,9.4,11,1.17,7,0,0,2,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1bfb6fef/Bafode-Diakite"
"14965",2023,"Lille","Ligue 1","Tiago Djaló","POR","DF","22-199",2000,9.3,7,0.75,5,0,0,1,0,1,2,0.21,2,0,0,0,0,0,"https://fbref.com/en/players/b2336681/Tiago-Djalo"
"14966",2023,"Lille","Ligue 1","José Fonte","POR","DF","38-307",1983,11,6,0.55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/90f87966/Jose-Fonte"
"14967",2023,"Lille","Ligue 1","André Gomes","POR","MF","29-087",1993,4.5,11,2.43,9,1,0,1,0,0,1,0.22,1,0,0,0,0,0,"https://fbref.com/en/players/1961b2aa/Andre-Gomes"
"14968",2023,"Lille","Ligue 1","Angel Gomes","ENG","MF","22-055",2000,9.8,34,3.46,22,7,2,0,3,0,4,0.41,4,0,0,0,0,0,"https://fbref.com/en/players/645a3363/Angel-Gomes"
"14969",2023,"Lille","Ligue 1","Gabriel Gudmundsson","SWE","MF","23-179",1999,1.2,5,4.17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d5d22a58/Gabriel-Gudmundsson"
"14970",2023,"Lille","Ligue 1","Ismaily","BRA","DF,MF","32-287",1990,10.2,25,2.45,22,0,0,1,1,1,5,0.49,4,0,0,0,1,0,"https://fbref.com/en/players/cf182add/Ismaily"
"14971",2023,"Lille","Ligue 1","Mohamed Lamine Bayo","GUI","FW","24-143",1998,2.3,6,2.62,4,0,0,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/01870104/Mohamed-Lamine-Bayo"
"14972",2023,"Lille","Ligue 1","Jonas Martin","FRA","MF","32-199",1990,1.6,3,1.81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/468fdbad/Jonas-Martin"
"14973",2023,"Lille","Ligue 1","Adam Ounas","ALG","MF,FW","25-348",1996,5.8,34,5.91,20,8,3,3,0,0,4,0.69,2,1,0,1,0,0,"https://fbref.com/en/players/ed90babd/Adam-Ounas"
"14974",2023,"Lille","Ligue 1","Alexsandro Ribeiro","BRA","DF","23-077",1999,3.9,2,0.52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/102c9665/Alexsandro-Ribeiro"
"14975",2023,"Lille","Ligue 1","Alan Virginius","FRA","FW","19-295",2003,0.7,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/01becd60/Alan-Virginius"
"14976",2023,"Lille","Ligue 1","Timothy Weah","USA","FW,MF","22-245",2000,0.8,3,3.97,3,0,0,0,0,0,2,2.65,2,0,0,0,0,0,"https://fbref.com/en/players/8eec784d/Timothy-Weah"
"14977",2023,"Lille","Ligue 1","Yusuf Yazıcı","TUR","MF","25-269",1997,2.2,11,4.95,10,1,0,0,0,0,1,0.45,1,0,0,0,0,0,"https://fbref.com/en/players/f5c8b425/Yusuf-Yazici"
"14978",2023,"Lille","Ligue 1","Leny Yoro","FRA","DF","16-346",2005,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6763f716/Leny-Yoro"
