"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
"1583",2018,"Augsburg","Bundesliga","team",27,26.6,34,3060,90,100,34,374,NA,NA,95,0,143,1.21,43,46,-3,-0.09,44.8,42.9,1.9,0.06,"https://fbref.com/en/squads/0cdc4311/2017-2018/Augsburg-Stats"
"1584",2018,"Augsburg","Bundesliga","opponent",27,25.7,34,3060,90,100,34,374,84,NA,99,20,138,1.21,46,43,3,0.09,42.9,44.8,-1.9,-0.06,"https://fbref.com/en/squads/0cdc4311/2017-2018/Augsburg-Stats"
"1585",2018,"Barcelona","La Liga","team",25,27.7,38,3420,90,100,38,418,84,305,111,21,155,2.45,99,29,70,1.84,80.4,41.8,38.6,1.02,"https://fbref.com/en/squads/206d90db/2017-2018/Barcelona-Stats"
"1586",2018,"Barcelona","La Liga","opponent",25,26.7,38,3420,90,100,38,418,84,303,111,21,155,2.45,29,99,-70,-1.84,41.8,80.4,-38.6,-1.02,"https://fbref.com/en/squads/206d90db/2017-2018/Barcelona-Stats"
"1587",2018,"Bayern Munich","Bundesliga","team",28,27.4,34,3060,90,100,34,374,NA,NA,102,0,134,2.47,92,28,64,1.88,77.7,33.6,44.1,1.3,"https://fbref.com/en/squads/054efa67/2017-2018/Bayern-Munich-Stats"
"1588",2018,"Bayern Munich","Bundesliga","opponent",28,25.3,34,3060,90,100,34,374,83,NA,101,23,137,2.47,28,92,-64,-1.88,33.6,77.7,-44.1,-1.3,"https://fbref.com/en/squads/054efa67/2017-2018/Bayern-Munich-Stats"
"1589",2018,"Benevento","Serie A","team",41,26,38,3420,90,100,38,418,NA,NA,113,0,311,0.55,33,84,-51,-1.34,39.1,74.7,-35.6,-0.94,"https://fbref.com/en/squads/4fcb34fd/2017-2018/Benevento-Stats"
"1590",2018,"Benevento","Serie A","opponent",41,27.1,38,3420,90,100,38,418,84,NA,112,23,314,0.55,84,33,51,1.34,74.7,39.1,35.6,0.94,"https://fbref.com/en/squads/4fcb34fd/2017-2018/Benevento-Stats"
"1591",2018,"Betis","La Liga","team",29,27.1,38,3420,90,100,38,418,84,302,113,21,153,1.58,60,61,-1,-0.03,42.6,50,-7.4,-0.2,"https://fbref.com/en/squads/fc536746/2017-2018/Real-Betis-Stats"
"1592",2018,"Betis","La Liga","opponent",29,26.8,38,3420,90,100,38,418,84,301,114,21,151,1.58,61,60,1,0.03,50,42.6,7.4,0.2,"https://fbref.com/en/squads/fc536746/2017-2018/Real-Betis-Stats"
"1593",2018,"Bologna","Serie A","team",30,26.8,38,3420,90,100,38,418,NA,NA,113,0,331,1.03,40,52,-12,-0.32,37.1,53.7,-16.6,-0.44,"https://fbref.com/en/squads/1d8099f8/2017-2018/Bologna-Stats"
"1594",2018,"Bologna","Serie A","opponent",30,27.1,38,3420,90,100,38,418,84,NA,111,21,316,1.03,52,40,12,0.32,53.7,37.1,16.6,0.44,"https://fbref.com/en/squads/1d8099f8/2017-2018/Bologna-Stats"
"1595",2018,"Bordeaux","Ligue 1","team",31,25.1,38,3420,90,100,38,418,84,303,112,21,153,1.45,53,48,5,0.13,52.6,40.8,11.8,0.31,"https://fbref.com/en/squads/123f3efe/2017-2018/Bordeaux-Stats"
"1596",2018,"Bordeaux","Ligue 1","opponent",31,25.8,38,3420,90,100,38,418,84,312,103,23,159,1.45,48,53,-5,-0.13,40.8,52.6,-11.8,-0.31,"https://fbref.com/en/squads/123f3efe/2017-2018/Bordeaux-Stats"
"1597",2018,"Bournemouth","Premier League","team",22,26.9,38,3420,90,100,38,418,NA,NA,109,0,157,1.16,45,61,-16,-0.42,44.8,61.4,-16.6,-0.44,"https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats"
"1598",2018,"Bournemouth","Premier League","opponent",22,26.9,38,3420,90,100,38,418,85,NA,106,18,160,1.16,61,45,16,0.42,61.4,44.8,16.6,0.44,"https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats"
"1599",2018,"Brighton","Premier League","team",24,27.5,38,3420,90,100,38,418,NA,NA,101,0,165,1.05,34,54,-20,-0.53,37.2,52.6,-15.5,-0.41,"https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats"
"1600",2018,"Brighton","Premier League","opponent",24,27,38,3420,90,100,38,418,86,NA,105,16,161,1.05,54,34,20,0.53,52.6,37.2,15.5,0.41,"https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats"
"1601",2018,"Burnley","Premier League","team",24,27.5,38,3420,90,100,38,418,NA,NA,83,0,183,1.42,36,39,-3,-0.08,34.5,51.8,-17.2,-0.45,"https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats"
"1602",2018,"Burnley","Premier League","opponent",24,27,38,3420,90,100,38,418,85,NA,96,18,169,1.42,39,36,3,0.08,51.8,34.5,17.2,0.45,"https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats"
"1603",2018,"Caen","Ligue 1","team",26,27.3,38,3420,90,100,38,418,84,320,95,25,170,1,27,52,-25,-0.66,42.2,48.7,-6.6,-0.17,"https://fbref.com/en/squads/74229020/2017-2018/Caen-Stats"
"1604",2018,"Caen","Ligue 1","opponent",26,25.9,38,3420,90,100,38,418,85,306,109,18,157,1,52,27,25,0.66,48.7,42.2,6.6,0.17,"https://fbref.com/en/squads/74229020/2017-2018/Caen-Stats"
"1605",2018,"Cagliari","Serie A","team",29,27.1,38,3420,90,100,38,418,NA,NA,114,0,295,1.03,33,61,-28,-0.74,40.1,58.7,-18.7,-0.49,"https://fbref.com/en/squads/c4260e09/2017-2018/Cagliari-Stats"
"1606",2018,"Cagliari","Serie A","opponent",29,27.1,38,3420,90,100,38,418,85,NA,111,20,311,1.03,61,33,28,0.74,58.7,40.1,18.7,0.49,"https://fbref.com/en/squads/c4260e09/2017-2018/Cagliari-Stats"
"1607",2018,"Celta Vigo","La Liga","team",23,25.7,38,3420,90,100,38,418,85,308,109,19,157,1.29,59,60,-1,-0.03,53.2,51.8,1.3,0.04,"https://fbref.com/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats"
"1608",2018,"Celta Vigo","La Liga","opponent",23,26.8,38,3420,90,100,38,418,84,308,110,21,156,1.29,60,59,1,0.03,51.8,53.2,-1.3,-0.04,"https://fbref.com/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats"
"1609",2018,"Chelsea","Premier League","team",26,26.7,38,3420,90,100,38,418,NA,NA,109,0,157,1.84,62,38,24,0.63,57.9,35.3,22.7,0.6,"https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats"
"1610",2018,"Chelsea","Premier League","opponent",26,26.9,38,3420,90,100,38,418,85,NA,107,19,159,1.84,38,62,-24,-0.63,35.3,57.9,-22.7,-0.6,"https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats"
"1611",2018,"Chievo","Serie A","team",25,30.3,38,3420,90,100,38,418,NA,NA,109,0,345,1.05,36,59,-23,-0.61,32.3,54.3,-22,-0.58,"https://fbref.com/en/squads/cc919b35/2017-2018/Chievo-Stats"
"1612",2018,"Chievo","Serie A","opponent",25,26.6,38,3420,90,100,38,418,84,NA,111,20,309,1.05,59,36,23,0.61,54.3,32.3,22,0.58,"https://fbref.com/en/squads/cc919b35/2017-2018/Chievo-Stats"
"1613",2018,"Crotone","Serie A","team",29,25.6,38,3420,90,100,38,418,NA,NA,114,0,318,0.92,40,66,-26,-0.68,36.2,59,-22.8,-0.6,"https://fbref.com/en/squads/3074d7b1/2017-2018/Crotone-Stats"
"1614",2018,"Crotone","Serie A","opponent",29,27.1,38,3420,90,100,38,418,84,NA,110,22,309,0.92,66,40,26,0.68,59,36.2,22.8,0.6,"https://fbref.com/en/squads/3074d7b1/2017-2018/Crotone-Stats"
"1615",2018,"Crystal Palace","Premier League","team",28,27.1,38,3420,90,100,38,418,NA,NA,73,0,191,1.16,45,55,-10,-0.26,56.1,50.6,5.5,0.14,"https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats"
"1616",2018,"Crystal Palace","Premier League","opponent",28,27,38,3420,90,100,38,418,84,NA,107,21,159,1.16,55,45,10,0.26,50.6,56.1,-5.5,-0.14,"https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats"
"1617",2018,"Dijon","Ligue 1","team",26,26.6,38,3420,90,100,38,418,84,302,111,20,154,1.26,55,73,-18,-0.47,42.9,69.2,-26.3,-0.69,"https://fbref.com/en/squads/8dfb7350/2017-2018/Dijon-Stats"
"1618",2018,"Dijon","Ligue 1","opponent",26,25.8,38,3420,90,100,38,418,84,308,108,22,158,1.26,73,55,18,0.47,69.2,42.9,26.3,0.69,"https://fbref.com/en/squads/8dfb7350/2017-2018/Dijon-Stats"
"1619",2018,"Dortmund","Bundesliga","team",30,25.9,34,3060,90,100,34,374,NA,NA,95,0,141,1.62,64,47,17,0.5,63.7,44.5,19.2,0.56,"https://fbref.com/en/squads/add600ae/2017-2018/Dortmund-Stats"
"1620",2018,"Dortmund","Bundesliga","opponent",30,25.6,34,3060,90,100,34,374,84,NA,96,23,142,1.62,47,64,-17,-0.5,44.5,63.7,-19.2,-0.56,"https://fbref.com/en/squads/add600ae/2017-2018/Dortmund-Stats"
"1621",2018,"Eibar","La Liga","team",27,27.4,38,3420,90,100,38,418,84,303,113,20,153,1.34,44,50,-6,-0.16,38.8,44.4,-5.6,-0.15,"https://fbref.com/en/squads/bea5c710/2017-2018/Eibar-Stats"
"1622",2018,"Eibar","La Liga","opponent",27,26.8,38,3420,90,100,38,418,83,303,110,23,156,1.34,50,44,6,0.16,44.4,38.8,5.6,0.15,"https://fbref.com/en/squads/bea5c710/2017-2018/Eibar-Stats"
"1623",2018,"Eint Frankfurt","Bundesliga","team",28,26.4,34,3060,90,100,34,374,NA,NA,101,0,137,1.44,45,45,0,0,43.5,42.1,1.3,0.04,"https://fbref.com/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats"
"1624",2018,"Eint Frankfurt","Bundesliga","opponent",28,25.5,34,3060,90,100,34,374,84,NA,99,23,138,1.44,45,45,0,0,42.1,43.5,-1.3,-0.04,"https://fbref.com/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats"
"1625",2018,"Espanyol","La Liga","team",25,26.8,38,3420,90,100,38,418,84,312,105,25,161,1.29,36,42,-6,-0.16,43.1,46.6,-3.6,-0.09,"https://fbref.com/en/squads/a8661628/2017-2018/Espanyol-Stats"
"1626",2018,"Espanyol","La Liga","opponent",25,26.5,38,3420,90,100,38,418,85,303,113,19,153,1.29,42,36,6,0.16,46.6,43.1,3.6,0.09,"https://fbref.com/en/squads/a8661628/2017-2018/Espanyol-Stats"
"1627",2018,"Everton","Premier League","team",30,26.7,38,3420,90,100,38,418,NA,NA,114,0,152,1.29,44,58,-14,-0.37,41.5,52.3,-10.9,-0.29,"https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats"
"1628",2018,"Everton","Premier League","opponent",30,27,38,3420,90,100,38,418,85,NA,102,18,164,1.29,58,44,14,0.37,52.3,41.5,10.9,0.29,"https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats"
"1629",2018,"Fiorentina","Serie A","team",27,25,38,3420,90,100,38,418,NA,NA,111,0,325,1.5,54,46,8,0.21,57.2,42.5,14.7,0.39,"https://fbref.com/en/squads/421387cf/2017-2018/Fiorentina-Stats"
"1630",2018,"Fiorentina","Serie A","opponent",27,26.9,38,3420,90,100,38,418,83,NA,114,23,307,1.5,46,54,-8,-0.21,42.5,57.2,-14.7,-0.39,"https://fbref.com/en/squads/421387cf/2017-2018/Fiorentina-Stats"
"1631",2018,"Freiburg","Bundesliga","team",29,24.8,34,3060,90,100,34,374,NA,NA,96,0,142,1.06,32,56,-24,-0.71,41.3,50.6,-9.3,-0.27,"https://fbref.com/en/squads/a486e511/2017-2018/Freiburg-Stats"
"1632",2018,"Freiburg","Bundesliga","opponent",29,25.6,34,3060,90,100,34,374,85,NA,98,18,139,1.06,56,32,24,0.71,50.6,41.3,9.3,0.27,"https://fbref.com/en/squads/a486e511/2017-2018/Freiburg-Stats"
"1633",2018,"Genoa","Serie A","team",33,27.9,38,3420,90,100,38,418,NA,NA,113,0,329,1.08,33,43,-10,-0.26,43.3,45.6,-2.2,-0.06,"https://fbref.com/en/squads/658bf2de/2017-2018/Genoa-Stats"
"1634",2018,"Genoa","Serie A","opponent",33,26.9,38,3420,90,100,38,418,84,NA,112,21,314,1.08,43,33,10,0.26,45.6,43.3,2.2,0.06,"https://fbref.com/en/squads/658bf2de/2017-2018/Genoa-Stats"
"1635",2018,"Getafe","La Liga","team",32,28.2,38,3420,90,100,38,418,84,300,113,19,153,1.45,42,33,9,0.24,45.6,37.4,8.3,0.22,"https://fbref.com/en/squads/7848bd64/2017-2018/Getafe-Stats"
"1636",2018,"Getafe","La Liga","opponent",32,26.7,38,3420,90,100,38,418,84,304,112,23,152,1.45,33,42,-9,-0.24,37.4,45.6,-8.3,-0.22,"https://fbref.com/en/squads/7848bd64/2017-2018/Getafe-Stats"
"1637",2018,"Girona","La Liga","team",25,26.3,38,3420,90,100,38,418,85,312,106,19,159,1.34,50,59,-9,-0.24,48.2,48.8,-0.6,-0.02,"https://fbref.com/en/squads/9024a00a/2017-2018/Girona-Stats"
"1638",2018,"Girona","La Liga","opponent",25,26.8,38,3420,90,100,38,418,84,306,109,22,154,1.34,59,50,9,0.24,48.8,48.2,0.6,0.02,"https://fbref.com/en/squads/9024a00a/2017-2018/Girona-Stats"
"1639",2018,"Guingamp","Ligue 1","team",23,27.2,38,3420,90,100,38,418,84,304,113,20,153,1.24,48,59,-11,-0.29,45.6,53.6,-8,-0.21,"https://fbref.com/en/squads/d41b5f53/2017-2018/Guingamp-Stats"
"1640",2018,"Guingamp","Ligue 1","opponent",23,25.8,38,3420,90,100,38,418,84,304,108,22,157,1.24,59,48,11,0.29,53.6,45.6,8,0.21,"https://fbref.com/en/squads/d41b5f53/2017-2018/Guingamp-Stats"
"1641",2018,"Hamburger SV","Bundesliga","team",29,25,34,3060,90,100,34,374,NA,NA,97,0,138,0.91,29,53,-24,-0.71,37,52.5,-15.6,-0.46,"https://fbref.com/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats"
"1642",2018,"Hamburger SV","Bundesliga","opponent",29,25.6,34,3060,90,100,34,374,84,NA,99,22,137,0.91,53,29,24,0.71,52.5,37,15.6,0.46,"https://fbref.com/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats"
"1643",2018,"Hannover 96","Bundesliga","team",26,26.4,34,3060,90,100,34,374,NA,NA,100,0,136,1.15,44,54,-10,-0.29,46,54.3,-8.3,-0.25,"https://fbref.com/en/squads/60b5e41f/2017-2018/Hannover-96-Stats"
"1644",2018,"Hannover 96","Bundesliga","opponent",26,25.6,34,3060,90,100,34,374,84,NA,99,21,139,1.15,54,44,10,0.29,54.3,46,8.3,0.25,"https://fbref.com/en/squads/60b5e41f/2017-2018/Hannover-96-Stats"
"1645",2018,"Hellas Verona","Serie A","team",32,25.9,38,3420,90,100,38,418,NA,NA,113,0,317,0.66,30,78,-48,-1.26,34.5,76.1,-41.6,-1.09,"https://fbref.com/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats"
"1646",2018,"Hellas Verona","Serie A","opponent",32,27.1,38,3420,90,100,38,418,85,NA,112,19,317,0.66,78,30,48,1.26,76.1,34.5,41.6,1.09,"https://fbref.com/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats"
"1647",2018,"Hertha BSC","Bundesliga","team",25,26.4,34,3060,90,100,34,374,NA,NA,95,0,142,1.26,43,46,-3,-0.09,39.9,46.6,-6.7,-0.2,"https://fbref.com/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats"
"1648",2018,"Hertha BSC","Bundesliga","opponent",25,25.5,34,3060,90,100,34,374,85,NA,99,20,139,1.26,46,43,3,0.09,46.6,39.9,6.7,0.2,"https://fbref.com/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats"
"1649",2018,"Hoffenheim","Bundesliga","team",26,25,34,3060,90,100,34,374,NA,NA,102,0,136,1.62,66,48,18,0.53,51.7,47.5,4.2,0.12,"https://fbref.com/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats"
"1650",2018,"Hoffenheim","Bundesliga","opponent",26,25.7,34,3060,90,100,34,374,84,NA,99,21,139,1.62,48,66,-18,-0.53,47.5,51.7,-4.2,-0.12,"https://fbref.com/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats"
"1651",2018,"Huddersfield","Premier League","team",25,26.4,38,3420,90,100,38,418,NA,NA,112,0,154,0.97,28,58,-30,-0.79,31.7,55.2,-23.5,-0.62,"https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats"
"1652",2018,"Huddersfield","Premier League","opponent",25,27,38,3420,90,100,38,418,84,NA,106,20,159,0.97,58,28,30,0.79,55.2,31.7,23.5,0.62,"https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats"
"1653",2018,"Inter","Serie A","team",22,27.6,38,3420,90,100,38,418,NA,NA,110,0,283,1.89,66,30,36,0.95,60.8,35.3,25.6,0.67,"https://fbref.com/en/squads/d609edc0/2017-2018/Internazionale-Stats"
"1654",2018,"Inter","Serie A","opponent",22,27,38,3420,90,100,38,418,85,NA,112,18,321,1.89,30,66,-36,-0.95,35.3,60.8,-25.6,-0.67,"https://fbref.com/en/squads/d609edc0/2017-2018/Internazionale-Stats"
"1655",2018,"Juventus","Serie A","team",24,29.2,38,3420,90,100,38,418,NA,NA,111,0,267,2.5,86,24,62,1.63,59.8,28.7,31,0.82,"https://fbref.com/en/squads/e0652b02/2017-2018/Juventus-Stats"
"1656",2018,"Juventus","Serie A","opponent",24,27,38,3420,90,100,38,418,84,NA,113,19,316,2.5,24,86,-62,-1.63,28.7,59.8,-31,-0.82,"https://fbref.com/en/squads/e0652b02/2017-2018/Juventus-Stats"
"1657",2018,"Köln","Bundesliga","team",31,25.3,34,3060,90,100,34,374,NA,NA,101,0,136,0.65,35,70,-35,-1.03,42.2,67.8,-25.5,-0.75,"https://fbref.com/en/squads/bc357bf7/2017-2018/Koln-Stats"
"1658",2018,"Köln","Bundesliga","opponent",31,25.7,34,3060,90,100,34,374,84,NA,101,22,136,0.65,70,35,35,1.03,67.8,42.2,25.5,0.75,"https://fbref.com/en/squads/bc357bf7/2017-2018/Koln-Stats"
"1659",2018,"La Coruña","La Liga","team",32,28.2,38,3420,90,100,38,418,84,303,113,22,150,0.76,38,76,-38,-1,49.1,58.1,-9,-0.24,"https://fbref.com/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats"
"1660",2018,"La Coruña","La Liga","opponent",32,26.7,38,3420,90,100,38,418,84,305,110,22,156,0.76,76,38,38,1,58.1,49.1,9,0.24,"https://fbref.com/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats"
"1661",2018,"Las Palmas","La Liga","team",36,27,38,3420,90,100,38,418,84,309,106,24,160,0.58,24,74,-50,-1.32,37.6,66.7,-29.2,-0.77,"https://fbref.com/en/squads/0049d422/2017-2018/Las-Palmas-Stats"
"1662",2018,"Las Palmas","La Liga","opponent",36,26.7,38,3420,90,100,38,418,84,298,114,21,151,0.58,74,24,50,1.32,66.7,37.6,29.2,0.77,"https://fbref.com/en/squads/0049d422/2017-2018/Las-Palmas-Stats"
"1663",2018,"Lazio","Serie A","team",24,26.5,38,3420,90,100,38,418,NA,NA,114,0,313,1.89,89,49,40,1.05,63.5,44.4,19,0.5,"https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats"
"1664",2018,"Lazio","Serie A","opponent",24,27,38,3420,90,100,38,418,84,NA,110,21,315,1.89,49,89,-40,-1.05,44.4,63.5,-19,-0.5,"https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats"
"1665",2018,"Leganés","La Liga","team",28,27.8,38,3420,90,100,38,418,84,304,109,23,157,1.13,34,51,-17,-0.45,40.6,46.1,-5.6,-0.15,"https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats"
"1666",2018,"Leganés","La Liga","opponent",28,26.5,38,3420,90,100,38,418,85,304,111,19,155,1.13,51,34,17,0.45,46.1,40.6,5.6,0.15,"https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats"
"1667",2018,"Leicester City","Premier League","team",27,27.2,38,3420,90,100,38,418,NA,NA,107,0,159,1.24,56,60,-4,-0.11,48.1,49.9,-1.8,-0.05,"https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats"
"1668",2018,"Leicester City","Premier League","opponent",27,26.8,38,3420,90,100,38,418,85,NA,105,18,161,1.24,60,56,4,0.11,49.9,48.1,1.8,0.05,"https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats"
"1669",2018,"Levante","La Liga","team",33,25.7,38,3420,90,100,38,418,83,303,112,25,151,1.21,44,58,-14,-0.37,41.3,60.5,-19.2,-0.51,"https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats"
"1670",2018,"Levante","La Liga","opponent",33,26.8,38,3420,90,100,38,418,84,304,108,21,158,1.21,58,44,14,0.37,60.5,41.3,19.2,0.51,"https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats"
"1671",2018,"Leverkusen","Bundesliga","team",24,24,34,3060,90,100,34,374,NA,NA,102,0,135,1.62,58,44,14,0.41,59.2,37,22.2,0.65,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats"
"1672",2018,"Leverkusen","Bundesliga","opponent",24,25.7,34,3060,90,100,34,374,84,NA,99,22,138,1.62,44,58,-14,-0.41,37,59.2,-22.2,-0.65,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats"
"1673",2018,"Lille","Ligue 1","team",25,22.6,38,3420,90,100,38,418,83,303,109,25,157,1,41,67,-26,-0.68,37.7,56.7,-19,-0.5,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats"
"1674",2018,"Lille","Ligue 1","opponent",25,26.1,38,3420,90,100,38,418,84,305,111,22,155,1,67,41,26,0.68,56.7,37.7,19,0.5,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats"
"1675",2018,"Liverpool","Premier League","team",27,25.6,38,3420,90,100,38,418,NA,NA,111,0,155,1.97,84,38,46,1.21,72.8,34,38.8,1.02,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats"
"1676",2018,"Liverpool","Premier League","opponent",27,27.1,38,3420,90,100,38,418,85,NA,107,20,158,1.97,38,84,-46,-1.21,34,72.8,-38.8,-1.02,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats"
"1677",2018,"Lyon","Ligue 1","team",26,24.4,38,3420,90,100,38,418,85,308,108,18,158,2.05,87,43,44,1.16,67,39.7,27.3,0.72,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats"
"1678",2018,"Lyon","Ligue 1","opponent",26,26,38,3420,90,100,38,418,84,306,105,24,161,2.05,43,87,-44,-1.16,39.7,67,-27.3,-0.72,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats"
"1679",2018,"M'Gladbach","Bundesliga","team",27,25.7,34,3060,90,100,34,374,NA,NA,97,0,140,1.38,47,52,-5,-0.15,51.4,51.5,-0.1,0,"https://fbref.com/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats"
"1680",2018,"M'Gladbach","Bundesliga","opponent",27,25.4,34,3060,90,100,34,374,85,NA,98,19,139,1.38,52,47,5,0.15,51.5,51.4,0.1,0,"https://fbref.com/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats"
"1681",2018,"Mainz 05","Bundesliga","team",27,25.3,34,3060,90,100,34,374,NA,NA,101,0,137,1.06,38,52,-14,-0.41,35.3,51.5,-16.1,-0.47,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats"
"1682",2018,"Mainz 05","Bundesliga","opponent",27,25.7,34,3060,90,100,34,374,84,NA,99,23,137,1.06,52,38,14,0.41,51.5,35.3,16.1,0.47,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats"
"1683",2018,"Málaga","La Liga","team",37,27.2,38,3420,90,100,38,418,83,299,113,23,152,0.53,24,61,-37,-0.97,32.7,53.9,-21.1,-0.56,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
"1684",2018,"Málaga","La Liga","opponent",37,26.7,38,3420,90,100,38,418,85,310,108,20,157,0.53,61,24,37,0.97,53.9,32.7,21.1,0.56,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
"1685",2018,"Manchester City","Premier League","team",25,26.4,38,3420,90,100,38,418,NA,NA,106,0,158,2.63,106,27,79,2.08,86.4,22.8,63.6,1.67,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
"1686",2018,"Manchester City","Premier League","opponent",25,26.9,38,3420,90,100,38,418,84,NA,106,22,160,2.63,27,106,-79,-2.08,22.8,86.4,-63.6,-1.67,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
"1687",2018,"Manchester Utd","Premier League","team",27,26.7,38,3420,90,100,38,418,NA,NA,111,0,155,2.13,68,28,40,1.05,60.7,41.7,18.9,0.5,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
"1688",2018,"Manchester Utd","Premier League","opponent",27,26.9,38,3420,90,100,38,418,85,NA,107,19,159,2.13,28,68,-40,-1.05,41.7,60.7,-18.9,-0.5,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
"1689",2018,"Marseille","Ligue 1","team",26,27.2,38,3420,90,100,38,418,84,303,113,21,153,2.03,80,47,33,0.87,72.1,42.8,29.3,0.77,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
"1690",2018,"Marseille","Ligue 1","opponent",26,26,38,3420,90,100,38,418,84,306,106,22,160,2.03,47,80,-33,-0.87,42.8,72.1,-29.3,-0.77,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
"1691",2018,"Metz","Ligue 1","team",36,27.4,38,3420,90,100,38,418,84,308,102,22,157,0.68,34,76,-42,-1.11,37.9,67.1,-29.1,-0.77,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
"1692",2018,"Metz","Ligue 1","opponent",36,25.8,38,3420,90,100,38,418,84,303,111,21,155,0.68,76,34,42,1.11,67.1,37.9,29.1,0.77,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
"1693",2018,"Milan","Serie A","team",23,25,38,3420,90,100,38,418,NA,NA,107,0,334,1.68,56,42,14,0.37,54.2,39.4,14.8,0.39,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
"1694",2018,"Milan","Serie A","opponent",23,27.2,38,3420,90,100,38,418,84,NA,112,23,312,1.68,42,56,-14,-0.37,39.4,54.2,-14.8,-0.39,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
